date,city,hour,demand,avg_fare,avg_duration,avg_rating,available_fleet,day_of_week,month,is_peak
2025-01-27,Jakarta,11,2,69927.5,35.900000000000006,4.35,715.5,0,1,0
2025-01-27,Jakarta,13,1,56748.0,52.3,4.5,702.0,0,1,0
2025-01-27,Jakarta,14,1,53232.0,33.9,4.2,682.0,0,1,0
2025-01-27,Jakarta,17,1,44915.0,35.9,4.7,618.0,0,1,1
2025-01-27,Jakarta,18,2,34548.0,52.5,4.35,628.5,0,1,1
2025-01-27,Jakarta,19,1,75272.0,76.5,4.3,620.0,0,1,1
2025-01-27,Jakarta,21,1,52162.0,47.5,4.1,696.0,0,1,0
2025-01-27,Medan,11,1,50883.0,39.3,4.2,229.0,0,1,0
2025-01-27,Semarang,8,1,40347.0,45.7,4.7,99.0,0,1,1
2025-01-27,Semarang,11,1,83023.0,48.5,4.5,164.0,0,1,0
2025-01-27,Semarang,15,1,31283.0,6.9,4.2,154.0,0,1,0
2025-01-27,Semarang,21,1,45979.0,12.7,4.9,165.0,0,1,0
2025-01-27,Surabaya,13,1,41440.0,35.2,4.2,259.0,0,1,0
2025-01-27,Surabaya,17,1,47445.0,58.9,4.3,169.0,0,1,1
2025-01-28,Bandung,1,1,23861.0,29.8,4.4,310.0,1,1,0
2025-01-28,Bandung,10,1,47166.0,28.7,5.0,292.0,1,1,0
2025-01-28,Bandung,12,2,25819.0,24.9,4.7,306.0,1,1,0
2025-01-28,Jakarta,1,1,60135.0,32.4,4.8,720.0,1,1,0
2025-01-28,Jakarta,6,1,32083.0,44.1,4.9,626.0,1,1,1
2025-01-28,Jakarta,9,1,98267.0,60.3,4.4,594.0,1,1,1
2025-01-28,Jakarta,10,1,65642.0,44.3,4.2,696.0,1,1,0
2025-01-28,Jakarta,11,1,39157.0,27.8,5.0,676.0,1,1,0
2025-01-28,Jakarta,15,2,42738.0,26.8,4.45,697.5,1,1,0
2025-01-28,Jakarta,16,1,39559.0,33.6,4.6,591.0,1,1,1
2025-01-28,Jakarta,17,2,36901.0,33.6,4.5,623.0,1,1,1
2025-01-28,Jakarta,18,2,36152.0,31.400000000000002,4.65,603.5,1,1,1
2025-01-28,Jakarta,20,1,53699.0,30.5,4.4,720.0,1,1,0
2025-01-28,Medan,4,1,46825.0,30.1,4.4,207.0,1,1,0
2025-01-28,Medan,8,1,51453.0,52.0,4.9,157.0,1,1,1
2025-01-28,Medan,11,1,54060.0,19.5,4.4,228.0,1,1,0
2025-01-28,Semarang,17,1,28206.0,23.2,4.3,96.0,1,1,1
2025-01-28,Surabaya,11,1,30660.0,32.0,4.9,255.0,1,1,0
2025-01-28,Surabaya,15,1,40130.0,46.1,4.4,250.0,1,1,0
2025-01-29,Bandung,8,2,33640.5,24.15,4.65,247.5,2,1,1
2025-01-29,Bandung,15,1,73577.0,63.0,4.7,328.0,2,1,0
2025-01-29,Bandung,16,1,15918.0,24.1,4.8,227.0,2,1,1
2025-01-29,Bandung,20,1,61501.0,48.4,4.6,307.0,2,1,0
2025-01-29,Jakarta,0,1,59730.0,22.6,4.4,682.0,2,1,0
2025-01-29,Jakarta,6,1,46134.0,43.6,4.8,607.0,2,1,1
2025-01-29,Jakarta,8,3,40397.666666666664,47.4,4.533333333333334,621.0,2,1,1
2025-01-29,Jakarta,12,2,56602.5,37.4,4.55,695.5,2,1,0
2025-01-29,Jakarta,13,1,29765.0,19.0,4.4,675.0,2,1,0
2025-01-29,Jakarta,17,1,25169.0,40.8,4.5,598.0,2,1,1
2025-01-29,Jakarta,18,1,55378.0,38.3,4.6,622.0,2,1,1
2025-01-29,Jakarta,21,1,23104.0,7.5,4.6,712.0,2,1,0
2025-01-29,Medan,7,1,18889.0,39.4,4.6,111.0,2,1,1
2025-01-29,Medan,12,2,65763.0,37.05,4.5,224.0,2,1,0
2025-01-29,Medan,16,1,34381.0,33.5,4.0,147.0,2,1,1
2025-01-29,Medan,18,1,44957.0,49.1,5.0,111.0,2,1,1
2025-01-29,Medan,19,1,52393.0,45.9,5.0,122.0,2,1,1
2025-01-29,Semarang,13,1,78162.0,39.6,5.0,185.0,2,1,0
2025-01-29,Semarang,17,1,29100.0,22.3,4.5,117.0,2,1,1
2025-01-29,Semarang,19,1,56442.0,33.9,4.3,129.0,2,1,1
2025-01-29,Surabaya,7,2,43803.5,33.3,4.5,178.0,2,1,1
2025-01-29,Surabaya,16,1,45756.0,27.4,5.0,168.0,2,1,1
2025-01-29,Surabaya,19,1,14173.0,28.8,4.7,182.0,2,1,1
2025-01-29,Surabaya,23,1,46420.0,37.1,4.5,262.0,2,1,0
2025-01-30,Bandung,8,1,51747.0,31.2,4.9,229.0,3,1,1
2025-01-30,Bandung,12,1,35401.0,19.5,4.8,327.0,3,1,0
2025-01-30,Bandung,14,1,46514.0,12.4,4.8,337.0,3,1,0
2025-01-30,Bandung,16,1,45015.0,51.1,4.7,230.0,3,1,1
2025-01-30,Jakarta,5,1,31578.0,19.8,5.0,723.0,3,1,0
2025-01-30,Jakarta,6,1,36257.0,46.6,4.0,646.0,3,1,1
2025-01-30,Jakarta,8,1,51494.0,43.0,4.1,608.0,3,1,1
2025-01-30,Jakarta,9,3,60485.333333333336,43.93333333333334,4.633333333333333,627.0,3,1,1
2025-01-30,Jakarta,11,2,59362.5,43.8,4.75,676.0,3,1,0
2025-01-30,Jakarta,12,3,52381.0,27.666666666666668,4.433333333333334,699.3333333333334,3,1,0
2025-01-30,Jakarta,16,3,20766.0,18.166666666666668,4.466666666666666,613.6666666666666,3,1,1
2025-01-30,Jakarta,17,1,35851.0,32.8,4.3,602.0,3,1,1
2025-01-30,Jakarta,18,1,51077.0,27.2,4.7,624.0,3,1,1
2025-01-30,Jakarta,19,2,56851.0,36.0,4.5,614.0,3,1,1
2025-01-30,Medan,20,1,40661.0,46.6,4.4,246.0,3,1,0
2025-01-30,Medan,23,1,60326.0,24.2,4.4,232.0,3,1,0
2025-01-30,Semarang,12,1,27677.0,49.7,4.5,153.0,3,1,0
2025-01-30,Semarang,14,1,11054.0,5.0,4.7,174.0,3,1,0
2025-01-30,Semarang,17,1,10000.0,6.7,4.9,125.0,3,1,1
2025-01-30,Semarang,18,1,54868.0,40.9,4.8,84.0,3,1,1
2025-01-30,Surabaya,7,1,26547.0,22.8,4.4,208.0,3,1,1
2025-01-30,Surabaya,12,1,59171.0,28.6,4.7,278.0,3,1,0
2025-01-30,Surabaya,14,1,41372.0,39.5,4.5,245.0,3,1,0
2025-01-30,Surabaya,18,3,65047.0,36.1,4.2,171.0,3,1,1
2025-01-31,Bandung,4,1,34745.0,29.9,4.8,338.0,4,1,0
2025-01-31,Bandung,8,1,55568.0,39.8,4.7,259.0,4,1,1
2025-01-31,Bandung,9,1,34013.0,5.8,4.7,241.0,4,1,1
2025-01-31,Jakarta,7,3,59133.0,45.199999999999996,4.466666666666667,634.3333333333334,4,1,1
2025-01-31,Jakarta,9,1,48539.0,54.1,4.2,613.0,4,1,1
2025-01-31,Jakarta,10,1,49396.0,36.8,4.4,698.0,4,1,0
2025-01-31,Jakarta,11,1,39203.0,41.1,4.7,687.0,4,1,0
2025-01-31,Jakarta,12,1,39263.0,8.1,5.0,707.0,4,1,0
2025-01-31,Jakarta,17,2,43415.5,31.6,4.6,604.0,4,1,1
2025-01-31,Jakarta,18,2,54144.5,51.3,4.35,621.5,4,1,1
2025-01-31,Jakarta,21,1,69735.0,47.3,4.2,707.0,4,1,0
2025-01-31,Medan,12,1,57641.0,41.0,4.8,249.0,4,1,0
2025-01-31,Medan,19,1,73218.0,41.7,4.5,112.0,4,1,1
2025-01-31,Medan,23,1,84326.0,74.7,4.1,235.0,4,1,0
2025-01-31,Semarang,17,1,33377.0,34.9,4.8,70.0,4,1,1
2025-01-31,Surabaya,8,1,47862.0,50.8,4.3,166.0,4,1,1
2025-01-31,Surabaya,9,1,71975.0,55.4,4.2,168.0,4,1,1
2025-01-31,Surabaya,10,2,47007.5,32.0,4.8,263.5,4,1,0
2025-02-01,Bandung,0,1,77545.0,49.4,4.4,296.0,5,2,0
2025-02-01,Bandung,6,1,56487.0,22.8,4.8,242.0,5,2,1
2025-02-01,Bandung,7,2,43650.0,40.95,4.35,238.5,5,2,1
2025-02-01,Bandung,11,1,36469.0,28.9,4.6,297.0,5,2,0
2025-02-01,Bandung,14,2,37496.0,40.0,4.45,294.5,5,2,0
2025-02-01,Bandung,15,2,19161.5,21.95,4.75,320.0,5,2,0
2025-02-01,Bandung,16,2,36925.5,14.149999999999999,4.55,240.5,5,2,1
2025-02-01,Bandung,17,1,21109.0,26.1,5.0,245.0,5,2,1
2025-02-01,Bandung,19,1,65307.0,36.6,4.6,211.0,5,2,1
2025-02-01,Jakarta,7,3,44810.666666666664,39.9,4.533333333333333,628.0,5,2,1
2025-02-01,Jakarta,8,1,10000.0,32.6,4.8,619.0,5,2,1
2025-02-01,Jakarta,15,1,22130.0,10.5,4.6,725.0,5,2,0
2025-02-01,Jakarta,16,1,30795.0,38.6,4.3,613.0,5,2,1
2025-02-01,Jakarta,17,3,36087.666666666664,30.633333333333336,4.466666666666666,600.6666666666666,5,2,1
2025-02-01,Jakarta,19,2,98554.0,48.0,4.5,619.5,5,2,1
2025-02-01,Jakarta,21,1,35507.0,33.4,4.6,678.0,5,2,0
2025-02-01,Jakarta,23,2,46173.5,33.45,4.85,714.5,5,2,0
2025-02-01,Medan,2,1,55020.0,31.8,4.2,239.0,5,2,0
2025-02-01,Medan,8,1,20551.0,36.9,4.3,126.0,5,2,1
2025-02-01,Medan,14,1,65392.0,34.2,4.6,247.0,5,2,0
2025-02-01,Medan,18,1,43655.0,27.0,4.8,126.0,5,2,1
2025-02-01,Semarang,6,2,33359.5,40.25,4.3,111.0,5,2,1
2025-02-01,Semarang,7,1,87837.0,39.7,4.5,127.0,5,2,1
2025-02-01,Semarang,8,1,36534.0,41.5,4.2,124.0,5,2,1
2025-02-01,Semarang,16,1,29727.0,40.9,4.7,129.0,5,2,1
2025-02-01,Surabaya,8,1,49446.0,55.3,4.0,171.0,5,2,1
2025-02-01,Surabaya,11,1,37748.0,5.0,4.8,261.0,5,2,0
2025-02-01,Surabaya,18,3,64536.333333333336,41.766666666666666,4.533333333333334,191.0,5,2,1
2025-02-01,Surabaya,20,1,30697.0,26.9,4.9,240.0,5,2,0
2025-02-02,Bandung,4,1,58910.0,30.5,4.7,300.0,6,2,0
2025-02-02,Bandung,7,1,49960.0,35.7,4.1,240.0,6,2,1
2025-02-02,Bandung,11,1,40447.0,29.4,4.5,310.0,6,2,0
2025-02-02,Bandung,15,1,54228.0,47.4,4.4,303.0,6,2,0
2025-02-02,Bandung,16,2,46066.5,27.4,4.25,248.5,6,2,1
2025-02-02,Bandung,18,1,52636.0,57.0,4.5,241.0,6,2,1
2025-02-02,Bandung,22,2,69005.5,36.2,4.4,340.5,6,2,0
2025-02-02,Jakarta,5,1,46197.0,31.0,4.5,697.0,6,2,0
2025-02-02,Jakarta,7,1,96758.0,63.5,3.9,603.0,6,2,1
2025-02-02,Jakarta,8,2,68309.0,56.05,4.45,629.5,6,2,1
2025-02-02,Jakarta,9,2,39831.5,44.25,4.25,613.0,6,2,1
2025-02-02,Jakarta,11,1,56198.0,44.2,4.1,714.0,6,2,0
2025-02-02,Jakarta,12,1,61386.0,45.6,4.4,727.0,6,2,0
2025-02-02,Jakarta,13,1,32553.0,14.1,4.4,725.0,6,2,0
2025-02-02,Jakarta,15,2,55156.5,35.55,4.7,685.0,6,2,0
2025-02-02,Jakarta,16,2,62849.5,45.1,4.35,636.0,6,2,1
2025-02-02,Jakarta,19,2,36914.5,24.6,4.5,622.5,6,2,1
2025-02-02,Jakarta,20,2,39026.0,34.65,4.6,711.5,6,2,0
2025-02-02,Jakarta,22,1,35923.0,36.6,4.7,711.0,6,2,0
2025-02-02,Medan,5,1,46549.0,18.0,4.2,249.0,6,2,0
2025-02-02,Medan,8,1,33401.0,28.2,4.2,146.0,6,2,1
2025-02-02,Medan,11,1,32250.0,46.9,4.2,237.0,6,2,0
2025-02-02,Medan,17,1,47019.0,29.0,5.0,128.0,6,2,1
2025-02-02,Semarang,6,1,42995.0,38.8,4.3,126.0,6,2,1
2025-02-02,Semarang,10,1,50474.0,43.1,4.5,158.0,6,2,0
2025-02-02,Semarang,11,1,55920.0,38.6,4.6,153.0,6,2,0
2025-02-02,Semarang,17,2,55175.5,34.65,4.6,112.5,6,2,1
2025-02-02,Semarang,23,1,70686.0,26.4,4.7,204.0,6,2,0
2025-02-02,Surabaya,6,1,27848.0,17.7,4.7,206.0,6,2,1
2025-02-02,Surabaya,11,1,60553.0,40.6,4.3,283.0,6,2,0
2025-02-02,Surabaya,12,1,60285.0,23.9,5.0,280.0,6,2,0
2025-02-02,Surabaya,13,1,61405.0,34.3,4.5,268.0,6,2,0
2025-02-02,Surabaya,18,1,50525.0,57.1,4.6,205.0,6,2,1
2025-02-03,Bandung,8,1,50450.0,53.1,4.1,215.0,0,2,1
2025-02-03,Bandung,12,1,10546.0,14.1,4.6,333.0,0,2,0
2025-02-03,Bandung,16,1,41515.0,35.7,5.0,227.0,0,2,1
2025-02-03,Bandung,17,1,40626.0,21.9,5.0,241.0,0,2,1
2025-02-03,Bandung,19,1,47194.0,29.6,4.8,216.0,0,2,1
2025-02-03,Bandung,20,1,76811.0,64.0,4.4,321.0,0,2,0
2025-02-03,Bandung,21,2,65684.0,43.900000000000006,4.55,325.5,0,2,0
2025-02-03,Jakarta,7,1,65355.0,32.5,4.7,631.0,0,2,1
2025-02-03,Jakarta,12,1,52170.0,29.2,4.4,678.0,0,2,0
2025-02-03,Jakarta,15,1,56604.0,49.9,4.3,697.0,0,2,0
2025-02-03,Jakarta,16,2,64241.0,55.6,4.5,640.5,0,2,1
2025-02-03,Jakarta,18,2,33551.0,25.05,4.75,610.0,0,2,1
2025-02-03,Jakarta,19,1,52184.0,35.5,4.6,625.0,0,2,1
2025-02-03,Jakarta,20,1,42185.0,42.9,4.6,700.0,0,2,0
2025-02-03,Jakarta,21,2,64436.0,30.55,4.699999999999999,705.5,0,2,0
2025-02-03,Medan,19,1,31707.0,34.6,4.7,129.0,0,2,1
2025-02-03,Medan,23,1,61496.0,26.0,4.2,235.0,0,2,0
2025-02-03,Semarang,12,1,41193.0,27.3,4.4,204.0,0,2,0
2025-02-03,Surabaya,11,1,10000.0,5.0,5.0,245.0,0,2,0
2025-02-03,Surabaya,23,1,16236.0,13.5,5.0,233.0,0,2,0
2025-02-04,Bandung,6,1,59696.0,35.9,4.1,257.0,1,2,1
2025-02-04,Bandung,8,1,55280.0,36.7,4.2,225.0,1,2,1
2025-02-04,Bandung,20,1,23851.0,11.8,4.9,323.0,1,2,0
2025-02-04,Jakarta,0,1,57842.0,28.0,4.5,713.0,1,2,0
2025-02-04,Jakarta,5,1,107931.0,44.6,4.0,688.0,1,2,0
2025-02-04,Jakarta,8,1,68048.0,42.7,4.7,622.0,1,2,1
2025-02-04,Jakarta,11,1,35306.0,29.6,4.6,720.0,1,2,0
2025-02-04,Jakarta,12,1,56899.0,54.5,4.1,713.0,1,2,0
2025-02-04,Jakarta,13,1,37959.0,8.7,4.8,719.0,1,2,0
2025-02-04,Jakarta,16,1,62093.0,36.5,4.3,596.0,1,2,1
2025-02-04,Jakarta,17,1,33544.0,31.8,4.8,593.0,1,2,1
2025-02-04,Jakarta,18,2,91430.5,44.5,4.45,643.0,1,2,1
2025-02-04,Jakarta,19,2,51836.0,34.75,4.6,628.0,1,2,1
2025-02-04,Jakarta,21,1,42824.0,32.8,4.1,694.0,1,2,0
2025-02-04,Jakarta,22,2,71179.0,48.3,4.199999999999999,686.5,1,2,0
2025-02-04,Medan,7,1,80668.0,57.9,4.5,146.0,1,2,1
2025-02-04,Medan,15,1,22886.0,15.7,4.7,238.0,1,2,0
2025-02-04,Medan,19,1,43220.0,40.7,4.1,146.0,1,2,1
2025-02-04,Medan,20,1,49086.0,49.0,4.3,205.0,1,2,0
2025-02-04,Semarang,5,1,56646.0,24.3,4.9,176.0,1,2,0
2025-02-04,Semarang,10,1,49539.0,19.7,4.5,207.0,1,2,0
2025-02-04,Semarang,13,1,55846.0,33.5,4.6,187.0,1,2,0
2025-02-04,Semarang,14,1,97180.0,48.6,4.5,172.0,1,2,0
2025-02-04,Semarang,18,1,25366.0,31.6,4.3,109.0,1,2,1
2025-02-04,Surabaya,5,1,24725.0,15.9,4.8,285.0,1,2,0
2025-02-04,Surabaya,17,1,62680.0,49.5,4.4,164.0,1,2,1
2025-02-04,Surabaya,18,1,73944.0,73.0,3.6,186.0,1,2,1
2025-02-04,Surabaya,20,1,47031.0,34.9,4.4,264.0,1,2,0
2025-02-05,Bandung,6,1,68870.0,28.0,5.0,233.0,2,2,1
2025-02-05,Bandung,8,1,45740.0,52.7,4.3,268.0,2,2,1
2025-02-05,Bandung,9,1,84125.0,49.2,4.8,216.0,2,2,1
2025-02-05,Bandung,13,2,60373.0,44.95,4.699999999999999,319.0,2,2,0
2025-02-05,Bandung,17,2,32953.0,40.9,4.699999999999999,257.0,2,2,1
2025-02-05,Bandung,18,1,26214.0,14.4,4.7,253.0,2,2,1
2025-02-05,Bandung,19,1,45173.0,42.3,4.0,235.0,2,2,1
2025-02-05,Jakarta,5,1,27153.0,15.0,4.5,710.0,2,2,0
2025-02-05,Jakarta,8,1,12542.0,26.1,5.0,640.0,2,2,1
2025-02-05,Jakarta,9,1,14114.0,20.1,4.9,649.0,2,2,1
2025-02-05,Jakarta,10,1,52413.0,33.2,4.7,730.0,2,2,0
2025-02-05,Jakarta,13,1,40570.0,42.9,4.0,692.0,2,2,0
2025-02-05,Jakarta,15,1,37708.0,17.3,4.6,717.0,2,2,0
2025-02-05,Jakarta,16,3,68025.0,43.36666666666667,4.433333333333334,620.3333333333334,2,2,1
2025-02-05,Jakarta,18,1,58496.0,51.1,4.3,615.0,2,2,1
2025-02-05,Jakarta,19,1,60459.0,28.4,4.2,600.0,2,2,1
2025-02-05,Jakarta,20,1,48632.0,49.9,4.7,717.0,2,2,0
2025-02-05,Jakarta,23,1,62596.0,29.7,4.5,714.0,2,2,0
2025-02-05,Medan,10,1,61621.0,75.2,3.9,226.0,2,2,0
2025-02-05,Medan,15,1,29180.0,19.9,4.6,208.0,2,2,0
2025-02-05,Medan,17,1,56272.0,32.9,4.4,139.0,2,2,1
2025-02-05,Semarang,2,1,58336.0,41.5,4.2,210.0,2,2,0
2025-02-05,Semarang,6,1,74008.0,58.8,4.8,89.0,2,2,1
2025-02-05,Semarang,17,1,34647.0,35.8,4.3,123.0,2,2,1
2025-02-05,Semarang,18,1,30143.0,36.6,4.7,79.0,2,2,1
2025-02-05,Semarang,19,1,25005.0,18.9,4.5,120.0,2,2,1
2025-02-05,Semarang,22,1,52193.0,35.0,4.7,189.0,2,2,0
2025-02-05,Surabaya,6,1,87073.0,47.7,4.7,172.0,2,2,1
2025-02-05,Surabaya,8,2,33098.5,43.900000000000006,4.3,193.0,2,2,1
2025-02-05,Surabaya,10,1,79419.0,43.8,4.7,240.0,2,2,0
2025-02-05,Surabaya,14,1,74916.0,26.0,4.6,285.0,2,2,0
2025-02-05,Surabaya,15,1,67210.0,27.8,4.5,264.0,2,2,0
2025-02-05,Surabaya,18,1,51767.0,26.8,4.6,174.0,2,2,1
2025-02-05,Surabaya,20,1,52543.0,28.3,5.0,281.0,2,2,0
2025-02-06,Bandung,8,1,37285.0,28.2,4.5,260.0,3,2,1
2025-02-06,Bandung,11,1,45341.0,15.7,4.9,345.0,3,2,0
2025-02-06,Bandung,13,1,48096.0,32.6,4.3,301.0,3,2,0
2025-02-06,Bandung,17,1,32615.0,20.2,4.3,242.0,3,2,1
2025-02-06,Jakarta,2,1,36921.0,31.8,4.7,691.0,3,2,0
2025-02-06,Jakarta,7,2,36159.0,34.8,4.550000000000001,612.5,3,2,1
2025-02-06,Jakarta,8,1,74559.0,48.5,4.3,644.0,3,2,1
2025-02-06,Jakarta,9,2,64083.5,62.400000000000006,4.4,615.0,3,2,1
2025-02-06,Jakarta,10,2,44194.5,22.5,4.4,716.5,3,2,0
2025-02-06,Jakarta,11,1,35240.0,5.0,4.7,727.0,3,2,0
2025-02-06,Jakarta,16,3,63937.0,52.9,4.1000000000000005,619.0,3,2,1
2025-02-06,Jakarta,17,1,77675.0,52.4,4.8,624.0,3,2,1
2025-02-06,Jakarta,18,2,51374.0,50.0,4.65,635.0,3,2,1
2025-02-06,Jakarta,19,2,46703.0,37.85,4.4,630.5,3,2,1
2025-02-06,Jakarta,23,1,58642.0,27.7,4.6,684.0,3,2,0
2025-02-06,Medan,7,2,33014.5,32.2,4.7,129.5,3,2,1
2025-02-06,Medan,10,1,70912.0,35.5,4.2,225.0,3,2,0
2025-02-06,Medan,13,1,57593.0,47.5,4.6,217.0,3,2,0
2025-02-06,Medan,14,1,50308.0,51.6,4.7,194.0,3,2,0
2025-02-06,Semarang,11,1,26477.0,33.5,4.4,176.0,3,2,0
2025-02-06,Surabaya,18,1,13576.0,26.9,4.7,153.0,3,2,1
2025-02-06,Surabaya,19,1,58874.0,44.1,4.8,180.0,3,2,1
2025-02-07,Bandung,4,1,60091.0,42.0,4.4,290.0,4,2,0
2025-02-07,Bandung,12,1,23440.0,14.8,4.8,310.0,4,2,0
2025-02-07,Bandung,15,1,99233.0,49.3,4.8,310.0,4,2,0
2025-02-07,Bandung,16,1,27668.0,28.4,5.0,240.0,4,2,1
2025-02-07,Bandung,18,1,40293.0,36.8,4.6,252.0,4,2,1
2025-02-07,Jakarta,0,1,50517.0,42.5,4.8,676.0,4,2,0
2025-02-07,Jakarta,5,1,111973.0,53.3,4.5,698.0,4,2,0
2025-02-07,Jakarta,6,1,68119.0,34.3,4.4,649.0,4,2,1
2025-02-07,Jakarta,8,1,56020.0,33.7,4.7,611.0,4,2,1
2025-02-07,Jakarta,10,1,38713.0,24.6,4.9,725.0,4,2,0
2025-02-07,Jakarta,11,1,36067.0,30.9,4.4,699.0,4,2,0
2025-02-07,Jakarta,13,1,47544.0,46.0,4.5,672.0,4,2,0
2025-02-07,Jakarta,14,2,25755.5,38.1,4.3,703.5,4,2,0
2025-02-07,Jakarta,15,1,56277.0,32.9,4.6,675.0,4,2,0
2025-02-07,Jakarta,17,3,54664.666666666664,46.166666666666664,4.433333333333334,601.3333333333334,4,2,1
2025-02-07,Jakarta,18,1,66351.0,40.7,4.3,620.0,4,2,1
2025-02-07,Jakarta,19,1,67386.0,60.1,3.8,649.0,4,2,1
2025-02-07,Jakarta,22,2,31883.0,33.55,4.800000000000001,704.0,4,2,0
2025-02-07,Medan,7,1,57241.0,29.3,4.9,135.0,4,2,1
2025-02-07,Medan,9,1,36033.0,45.8,4.2,164.0,4,2,1
2025-02-07,Medan,10,1,10000.0,5.0,4.5,240.0,4,2,0
2025-02-07,Medan,19,1,41630.0,45.8,4.7,124.0,4,2,1
2025-02-07,Medan,20,1,67099.0,36.0,4.3,193.0,4,2,0
2025-02-07,Semarang,5,1,47186.0,27.1,4.6,153.0,4,2,0
2025-02-07,Semarang,8,1,58568.0,41.9,4.4,78.0,4,2,1
2025-02-07,Semarang,20,1,55909.0,12.2,4.7,176.0,4,2,0
2025-02-07,Surabaya,15,1,45597.0,40.7,4.9,272.0,4,2,0
2025-02-07,Surabaya,19,1,65024.0,33.1,5.0,163.0,4,2,1
2025-02-07,Surabaya,20,1,20257.0,5.0,4.9,274.0,4,2,0
2025-02-07,Surabaya,21,1,54515.0,28.6,4.3,268.0,4,2,0
2025-02-08,Bandung,1,1,41831.0,5.0,4.5,336.0,5,2,0
2025-02-08,Bandung,8,1,42004.0,38.3,4.2,249.0,5,2,1
2025-02-08,Bandung,9,1,39173.0,35.9,4.2,229.0,5,2,1
2025-02-08,Bandung,13,1,25078.0,5.0,4.7,344.0,5,2,0
2025-02-08,Bandung,14,1,20378.0,18.7,5.0,315.0,5,2,0
2025-02-08,Bandung,15,1,15545.0,21.8,4.8,329.0,5,2,0
2025-02-08,Bandung,16,1,45820.0,38.1,4.1,223.0,5,2,1
2025-02-08,Bandung,17,1,60669.0,32.7,4.5,239.0,5,2,1
2025-02-08,Bandung,18,1,31316.0,31.0,4.5,234.0,5,2,1
2025-02-08,Jakarta,3,1,61961.0,23.9,4.8,730.0,5,2,0
2025-02-08,Jakarta,6,1,62402.0,58.1,4.1,608.0,5,2,1
2025-02-08,Jakarta,14,2,65953.5,47.0,4.65,715.0,5,2,0
2025-02-08,Jakarta,16,1,56617.0,35.6,4.5,632.0,5,2,1
2025-02-08,Jakarta,17,1,47819.0,29.9,5.0,590.0,5,2,1
2025-02-08,Jakarta,18,2,43492.0,23.5,4.35,625.0,5,2,1
2025-02-08,Jakarta,19,1,33847.0,46.3,4.6,617.0,5,2,1
2025-02-08,Jakarta,20,2,39904.0,34.1,4.6,703.5,5,2,0
2025-02-08,Medan,10,1,44573.0,29.7,4.6,229.0,5,2,0
2025-02-08,Medan,18,2,35577.0,41.2,4.25,153.5,5,2,1
2025-02-08,Medan,22,1,57588.0,37.5,4.6,193.0,5,2,0
2025-02-08,Semarang,10,1,52262.0,39.5,4.5,163.0,5,2,0
2025-02-08,Semarang,11,1,39712.0,29.1,4.7,181.0,5,2,0
2025-02-08,Semarang,12,1,68317.0,33.7,4.5,152.0,5,2,0
2025-02-08,Semarang,13,1,17074.0,11.1,4.7,155.0,5,2,0
2025-02-08,Semarang,17,1,45860.0,27.5,4.5,83.0,5,2,1
2025-02-08,Semarang,21,1,56679.0,49.8,4.0,192.0,5,2,0
2025-02-08,Surabaya,0,1,58591.0,23.1,5.0,259.0,5,2,0
2025-02-08,Surabaya,8,1,67753.0,33.9,4.3,155.0,5,2,1
2025-02-08,Surabaya,13,1,49911.0,37.1,4.7,248.0,5,2,0
2025-02-08,Surabaya,16,1,28905.0,21.5,4.4,162.0,5,2,1
2025-02-09,Bandung,17,1,37196.0,26.6,5.0,262.0,6,2,1
2025-02-09,Bandung,18,1,10000.0,26.3,5.0,249.0,6,2,1
2025-02-09,Jakarta,6,1,120126.0,76.1,4.0,634.0,6,2,1
2025-02-09,Jakarta,7,1,39539.0,39.0,4.3,633.0,6,2,1
2025-02-09,Jakarta,9,4,48207.75,32.775,4.7,619.5,6,2,1
2025-02-09,Jakarta,10,1,51727.0,52.3,4.3,726.0,6,2,0
2025-02-09,Jakarta,11,1,68303.0,39.2,4.5,707.0,6,2,0
2025-02-09,Jakarta,12,1,80908.0,58.9,4.3,692.0,6,2,0
2025-02-09,Jakarta,13,1,40166.0,23.0,4.9,680.0,6,2,0
2025-02-09,Jakarta,16,1,33714.0,34.1,5.0,634.0,6,2,1
2025-02-09,Jakarta,17,1,10000.0,40.1,4.9,638.0,6,2,1
2025-02-09,Jakarta,18,2,48183.5,40.5,4.550000000000001,627.5,6,2,1
2025-02-09,Jakarta,20,1,41685.0,22.0,4.4,675.0,6,2,0
2025-02-09,Jakarta,21,1,10000.0,13.8,4.9,679.0,6,2,0
2025-02-09,Medan,10,2,85209.5,42.1,4.550000000000001,220.5,6,2,0
2025-02-09,Medan,11,1,17890.0,5.0,4.9,196.0,6,2,0
2025-02-09,Medan,18,1,65420.0,44.6,4.9,139.0,6,2,1
2025-02-09,Medan,21,1,82142.0,48.7,4.2,208.0,6,2,0
2025-02-09,Semarang,1,1,21471.0,17.8,4.7,210.0,6,2,0
2025-02-09,Semarang,13,1,67163.0,35.6,4.9,161.0,6,2,0
2025-02-09,Semarang,15,1,21738.0,5.0,5.0,200.0,6,2,0
2025-02-09,Surabaya,8,1,66517.0,40.2,4.4,153.0,6,2,1
2025-02-09,Surabaya,9,1,17994.0,42.5,4.6,196.0,6,2,1
2025-02-09,Surabaya,16,1,61228.0,50.5,4.1,179.0,6,2,1
